subject_id,condition,key_sentence,resp_sentence,total_cont_words,sub_cont,DNH_incorrect,add_func,distractor_words,perfect,omit_cont,morph,sub_func,omit_func,DNH_nothing,add_cont,total_errors
10222,1T,the daughter set the table ,_ _ _ very fast ,2,0,1,0,1,0,0,0,0,0,0,0,-1
10222,1T,some nice people are coming ,some nice people are comign ,0,1,0,0,0,0,0,0,0,0,0,0,1
10222,1T,the puppy plays with a ball ,the puppy plays with the ball ,0,0,0,0,0,0,0,0,1,0,0,0,1
10222,1T_tr,they washed in cold water ,they washed in cold water ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,SSN,the chicken laid some eggs ,the chicken lays the eggs ,0,0,0,0,0,0,0,1,1,0,0,0,2
10222,1T,she bumped her head ,she bumped her head ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,SSN,the kitchen clock was wrong ,the kitchen clock was wrong ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,1T,they met some friends ,we met our friends ,0,0,0,0,0,0,0,0,2,0,0,0,2
10222,SSN,the ground was very hard ,the ground was very hard ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,1T_tr,he is holding his nose ,he is holding his nose ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,1T,the train stops at the station ,the train stops at the station ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,1T_tr,the ball is bouncing very high ,the ball is bouncing very high ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,SSN,the shirts are hanging in the closet ,the shirts are hanging in the closet ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,SSN,the janitor used a broom ,the janitor closed the door ,0,2,0,0,0,0,0,0,1,0,0,0,3
10222,1T_tr,the bus left early ,the bus left early ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,1T_tr,the orange was very sweet ,the orange was very sweet ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,1T_tr,the floor looked clean ,the floor looked _ ,0,0,0,0,0,0,1,0,0,0,0,0,1
10222,SSN,the good boy is helping ,the good boy is helpign ,0,1,0,0,0,0,0,0,0,0,0,0,1
10222,SSN,someone is crossing the road ,someone is crossing the road ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,1T,the driver started the engine ,the driver started the engine ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,1T_tr,she found her purse ,she found her purse ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,SSN,a dish towel is by the sink ,the dish towel was by the sink ,0,0,0,0,0,0,0,1,1,0,0,0,2
10222,SSN,the buckets _ _ hold water ,the bucket is full of water ,0,0,0,1,0,0,1,1,0,0,0,2,5
10222,SSN,they sat on a wooden bench ,he sat on _ the bench ,0,0,0,1,0,0,1,0,1,1,0,0,4
10222,1T_tr,the children dropped the bag ,the children dropped the bag ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,SSN,the dog jumped on the chair ,the dog jumped on the chair ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,1T,mother tied the string ,mother tied the string ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,1T,the tiny baby was pretty ,the tiny baby was pretty ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,1T,a man is turning the faucet ,_ bird were turning the faucet ,0,1,0,0,0,0,0,1,0,1,0,0,3
10222,1T_tr,mother got a saucepan ,mother got the saucepan ,0,0,0,0,0,0,0,0,1,0,0,0,1
10222,SSN,the milk was by the front door ,the milk was by the front door ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,1T_tr,the girl has a picture book ,the girl has a picture book ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,1T_tr,the fruit is on the ground ,the fruit is on the ground ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,1T,the _ boy hurried to _ school ,the plants are full of green leaves ,5,0,1,0,5,0,0,0,0,0,0,0,-1
10222,1T_tr,father forgot the bread ,father forgot the bread ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,SSN,they followed the path ,the followed the path ,0,0,0,0,0,0,0,0,1,0,0,0,1
10222,1T,the raincoat is hanging up ,the raincoat is hanging up ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,1T_tr,the young people are dancing ,the young people are dancing ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,1T_tr,they had two empty bottles ,they had two empty bottles ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,1T,he is sucking his thumb ,he is sucking his thumb ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,1T_tr,the new road is on the map ,the _ mirror broke on the mat ,0,0,1,0,0,0,0,0,0,0,0,0,-1
10222,SSN,he broke his leg ,_ _ _ _ ,0,0,0,0,0,0,0,0,0,0,1,0,-1
10222,1T,the oven is too hot ,the oven is too hot ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,1T,the football hit the goalpost ,the football hit the goalpost ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,1T,they walked across the grass ,the walked across the grass ,0,0,0,0,0,0,0,0,1,0,0,0,1
10222,SSN,the mailman brought a letter ,the mailman _ _ _ ,0,0,0,0,0,0,2,0,0,1,0,0,3
10222,SSN,they are riding their bicycles ,they are riding their bicycles ,0,0,0,0,0,1,0,0,0,0,0,0,0
10222,1T_tr,the dog came back ,the dog came back ,0,0,0,0,0,1,0,0,0,0,0,0,0
