subject_id,condition,key_sentence,resp_sentence,total_cont_words,sub_cont,DNH_incorrect,add_func,distractor_words,perfect,omit_cont,morph,sub_func,omit_func,DNH_nothing,add_cont,total_errors
10171,1T_tr,the children dropped the bag ,the children dropped the bag ,0,0,0,0,0,1,0,0,0,0,0,0,0
10171,1T_tr,_ _ the dog came back ,the mouse the dog came back ,0,0,0,1,0,0,0,0,0,0,0,1,2
10171,1T_tr,_ _ _ the floor looked clean ,my sister rocks the floor looked clean ,0,0,0,1,0,0,0,0,0,0,0,2,3
10171,1T_tr,she found her purse _ ,she found her purse owl ,0,0,0,0,0,0,0,0,0,0,0,1,1
10171,1T_tr,_ the fruit is on the ground ,rushed the fruit is on the ground ,0,0,0,0,0,0,0,0,0,0,0,1,1
10171,1T_tr,mother got a saucepan ,mother got a saucepan ,0,0,0,0,0,1,0,0,0,0,0,0,0
10171,1T_tr,they washed in cold water _ _ ,they washed in cold water all week ,0,0,0,1,0,0,0,0,0,0,0,1,2
10171,1T_tr,the young people are dancing _ _ ,_ young people are dancing my sister ,0,0,0,1,0,0,0,0,0,1,0,1,3
10171,1T_tr,the bus left early ,the bus left early ,0,0,0,0,0,1,0,0,0,0,0,0,0
10171,1T_tr,_ they had two empty bottles ,lazy they had two empty bottles ,0,0,0,0,0,0,0,0,0,0,0,1,1
10171,1T_tr,_ _ _ the ball is bouncing very high ,went all wekk the box is _ too high ,0,2,0,1,0,0,1,0,0,0,0,2,6
10171,1T_tr,father forgot the bread _ ,father forget the bread fox ,0,0,0,0,0,0,0,1,0,0,0,1,2
10171,1T_tr,_ _ the girl has a picture book ,the luck the girl has a picture book ,0,0,0,1,0,0,0,0,0,0,0,1,2
10171,1T_tr,the orange was very sweet ,the orange was very sweet ,0,0,0,0,0,1,0,0,0,0,0,0,0
10171,1T_tr,he is holding his nose _ _ ,he is holding is nose hair rough ,0,0,0,0,0,0,0,0,0,1,0,3,4
10171,1T_tr,the new road is on the map ,the _ road is on the map ,0,0,0,0,0,0,1,0,0,0,0,0,1
10171,SSN,a dish towel is by the sink ,the dish towel is by the sink ,0,0,0,0,0,0,0,0,1,0,0,0,1
10171,SSN,the janitor used a broom ,the janitor used a broom ,0,0,0,0,0,1,0,0,0,0,0,0,0
10171,SSN,they sat on _ _ a wooden bench ,they sat on the roof of the ocean ,0,1,0,2,0,0,1,0,1,0,0,1,6
10171,SSN,the good boy is helping ,the good boy is helping ,0,0,0,0,0,1,0,0,0,0,0,0,0
10171,SSN,they followed the path ,they followed the path ,0,0,0,0,0,1,0,0,0,0,0,0,0
10171,SSN,the kitchen clock was wrong ,the kitchen clock is wrong ,0,0,0,0,0,0,0,1,0,0,0,0,1
10171,SSN,the dog jumped on the chair ,the dog jumped on the chair ,0,0,0,0,0,1,0,0,0,0,0,0,0
10171,SSN,someone is crossing the road ,someone is crossing the road ,0,0,0,0,0,1,0,0,0,0,0,0,0
10171,SSN,the mailman brought a _ letter ,the mailman walked by the letters ,0,1,0,1,0,0,0,1,1,0,0,0,4
10171,SSN,they are riding their bicycles ,they are riding their bicycles ,0,0,0,0,0,1,0,0,0,0,0,0,0
10171,SSN,he broke his leg ,he broke his leg ,0,0,0,0,0,1,0,0,0,0,0,0,0
10171,SSN,the milk was by the front door ,the milk was by the front door ,0,0,0,0,0,1,0,0,0,0,0,0,0
10171,SSN,the shirts are hanging in the closet ,the shirts are hanging in the closet ,0,0,0,0,0,1,0,0,0,0,0,0,0
10171,SSN,the ground was very hard ,the ground was very hard ,0,0,0,0,0,1,0,0,0,0,0,0,0
10171,SSN,the buckets _ hold water ,the buckets full of water ,0,0,0,1,0,0,1,0,0,0,0,1,3
10171,SSN,the chicken laid some eggs ,the chicken laid some eggs ,0,0,0,0,0,1,0,0,0,0,0,0,0
