subject_id,condition,key_sentence,resp_sentence,total_cont_words,sub_cont,DNH_incorrect,add_func,distractor_words,perfect,omit_cont,morph,sub_func,omit_func,DNH_nothing,add_cont,total_errors
10169,1T_tr,the girl has a picture book ,the girl has _ _ _ ,0,0,0,0,0,0,2,0,0,1,0,0,3
10169,1T,_ some nice people are coming ,sister and i arm a family ,4,0,1,0,3,0,0,0,0,0,0,0,-1
10169,1T,she bumped her head ,_ go very fast ,3,0,1,0,3,0,0,0,0,0,0,0,-1
10169,1T_tr,the ball is bouncing very high ,_ _ my sister all week ,0,0,1,0,0,0,0,0,0,0,0,0,-1
10169,1T,_ mother tied the string ,rest elephants are big animals ,5,0,1,0,4,0,0,0,0,0,0,0,-1
10169,1T,the oven is too hot ,_ _ big _ animals ,2,0,1,0,0,0,0,0,0,0,0,0,-1
10169,SSN,the ground was very hard ,the ground was very hard ,0,0,0,0,0,1,0,0,0,0,0,0,0
10169,SSN,someone is crossing the road ,someone was crossing the road ,0,0,0,0,0,0,0,1,0,0,0,0,1
10169,1T,the tiny baby was pretty ,_ _ _ _ juice ,1,0,1,0,1,0,0,0,0,0,0,0,-1
10169,1T,_ _ _ _ he _ is sucking his thumb ,the first day of the week he washed his hands ,5,0,1,0,5,0,0,0,0,0,0,0,-1
10169,SSN,the kitchen clock was wrong ,the kitchen clock is wrong ,0,0,0,0,0,0,0,1,0,0,0,0,1
10169,SSN,he broke his leg ,he broke his leg ,0,0,0,0,0,1,0,0,0,0,0,0,0
10169,SSN,they are riding their bicycles ,they are riding their bicycles ,0,0,0,0,0,1,0,0,0,0,0,0,0
10169,1T,the puppy plays with a ball ,their _ _ _ _ feet ,1,0,1,0,1,0,0,0,0,0,0,0,-1
10169,1T_tr,the dog came back _ _ _ ,if i have rocks there will be ,0,0,1,0,0,0,0,0,0,0,0,0,-1
10169,1T_tr,the new road is on the map ,_ sadness leads to a _ rush ,0,0,1,0,0,0,0,0,0,0,0,0,-1
10169,SSN,the good boy is helping ,the good boy is helping ,0,0,0,0,0,1,0,0,0,0,0,0,0
10169,1T_tr,the fruit is on the ground ,rush near me he still lives ,0,0,1,0,0,0,0,0,0,0,0,0,-1
10169,1T,they met some friends ,elephants are big animals ,4,0,1,0,4,0,0,0,0,0,0,0,-1
10169,1T_tr,_ the bus left early ,what starts happening after zero ,0,0,1,0,0,0,0,0,0,0,0,0,-1
10169,1T,the football hit _ the goalpost ,_ _ his mother and father ,2,0,1,0,2,0,0,0,0,0,0,0,-1
10169,1T_tr,the young people are dancing ,_ my sister all week ,0,0,1,0,0,0,0,0,0,0,0,0,-1
10169,SSN,they sat on a wooden bench ,_ _ _ _ _ _ ,0,0,0,0,0,0,0,0,0,0,1,0,-1
10169,SSN,the milk was by the front door ,the milk was by the front door ,0,0,0,0,0,1,0,0,0,0,0,0,0
10169,SSN,the shirts are hanging in the closet ,the shirts are hanging in the closet ,0,0,0,0,0,1,0,0,0,0,0,0,0
10169,SSN,a dish towel is by the sink ,the dish towel is by the sink ,0,0,0,0,0,0,0,0,1,0,0,0,1
10169,1T,they _ _ walked across the grass ,the eteam was trained by their coach ,4,0,1,0,3,0,0,0,0,0,0,0,-1
10169,1T_tr,the orange was very sweet ,_ _ _ _ _ ,0,0,0,0,0,0,0,0,0,0,1,0,-1
10169,SSN,the mailman brought a letter ,the mailman _ _ _ ,0,0,0,0,0,0,2,0,0,1,0,0,3
10169,SSN,the janitor used a broom ,the janitor cleans the building ,0,2,0,0,0,0,0,0,1,0,0,0,3
10169,1T_tr,the floor looked clean ,her sister and her ,0,0,1,0,0,0,0,0,0,0,0,0,-1
10169,1T,the _ boy hurried to _ school ,the plants are full of green leaves ,5,0,1,0,5,0,0,0,0,0,0,0,-1
10169,SSN,the dog jumped on the chair ,the dog jumped on the chair ,0,0,0,0,0,1,0,0,0,0,0,0,0
10169,SSN,they followed the path ,they followed the path ,0,0,0,0,0,1,0,0,0,0,0,0,0
10169,1T,_ _ the driver started the engine ,for breakfast he drank some orange juice ,4,0,1,0,4,0,0,0,0,0,0,0,-1
10169,1T,_ _ a man is turning the faucet ,birds build their nests in _ trees _ ,4,0,1,0,4,0,0,0,0,0,0,0,-1
10169,SSN,the buckets _ hold water ,the buckets full of water ,0,0,0,1,0,0,1,0,0,0,0,1,3
10169,1T_tr,they washed in _ cold water ,went with my sister all week ,0,0,1,0,0,0,0,0,0,0,0,0,-1
10169,1T_tr,she found her purse ,she found her purse ,0,0,0,0,0,1,0,0,0,0,0,0,0
10169,1T_tr,he is holding his nose ,he is holding his nose ,0,0,0,0,0,1,0,0,0,0,0,0,0
10169,1T_tr,the children dropped the bag ,_ children dropped the bag ,0,0,0,0,0,0,0,0,0,1,0,0,1
10169,1T_tr,_ father forgot the bread ,the father forgot the bread ,0,0,0,1,0,0,0,0,0,0,0,0,1
10169,SSN,the chicken laid some eggs ,the chicken laid some eggs ,0,0,0,0,0,1,0,0,0,0,0,0,0
10169,1T,the train stops at the station ,the train stops at the station ,0,0,0,0,0,1,0,0,0,0,0,0,0
10169,1T,the raincoat is hanging up ,the raincoat is hanging up ,0,0,0,0,0,1,0,0,0,0,0,0,0
10169,1T_tr,they had two empty bottles ,they had two empty bottles ,0,0,0,0,0,1,0,0,0,0,0,0,0
10169,1T,the daughter set the table ,the daughters set the table ,0,0,0,0,0,0,0,1,0,0,0,0,1
10169,1T_tr,mother got a saucepan ,mother got a saucepan ,0,0,0,0,0,1,0,0,0,0,0,0,0
