subject_id,condition,key_sentence,resp_sentence,total_cont_words,sub_cont,DNH_incorrect,add_func,distractor_words,perfect,omit_cont,morph,sub_func,omit_func,DNH_nothing,add_cont,total_errors
10228,1T,the _ oven is too hot ,he had apple pie _ _ ,3,0,1,0,3,0,0,0,0,0,0,0,-1
10228,SSN,he broke his leg ,he broke his button ,0,1,0,0,0,0,0,0,0,0,0,0,1
10228,SSN,_ the chicken laid some eggs ,what you can leave is nice ,0,0,1,0,0,0,0,0,0,0,0,0,-1
10228,1T_tr,the orange was very sweet ,_ _ _ very _ ,0,0,0,0,0,0,3,0,0,1,0,0,4
10228,1T_tr,the bus left early ,the bus left early ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,1T_tr,the floor looked clean ,the floor looked cleaned ,0,0,0,0,0,0,0,1,0,0,0,0,1
10228,1T_tr,the ball is bouncing very high ,the ball was bouncing very high ,0,0,0,0,0,0,0,1,0,0,0,0,1
10228,SSN,they are riding their bicycles ,they are riding their bicycles ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,1T,the puppy plays with a ball ,_ a quarter is a _ ,1,0,1,0,1,0,0,0,0,0,0,0,-1
10228,1T,the boy _ hurried to _ school ,the boy was full of green leaves ,0,2,0,0,0,0,0,0,1,0,0,2,5
10228,SSN,they sat on a wooden bench ,he sat on the huge statue ,0,2,0,0,0,0,0,0,2,0,0,0,4
10228,1T,a man is turning the faucet ,the man is turning the faucet ,0,0,0,0,0,0,0,0,1,0,0,0,1
10228,1T_tr,mother got a saucepan ,mother got a saucepan ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,1T_tr,they washed in cold water ,they washed in cold water ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,SSN,the ground was very hard ,the ground was very hot ,0,1,0,0,0,0,0,0,0,0,0,0,1
10228,1T_tr,the new road is on the map ,the _ road was on the back ,0,1,0,0,0,0,1,1,0,0,0,0,3
10228,1T,the driver started the engine ,the driver started the engine ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,SSN,someone is crossing the road ,someone is crossing the road ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,1T_tr,_ father forgot the bread ,the fox forgot the bread ,0,1,0,1,0,0,0,0,0,0,0,0,2
10228,SSN,the good boy is helping ,the good boy is helping ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,1T,they walked across the grass ,they walked across the grass ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,1T,they met some friends ,they met some friends ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,SSN,the shirts are hanging in the closet ,the shirts are hanging on the closet ,0,0,0,0,0,0,0,0,1,0,0,0,1
10228,1T,some nice people are coming ,some nice people are coming ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,SSN,the janitor used a broom ,the janitor used a broom ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,1T,mother tied the string ,mother tied the string ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,1T_tr,the girl has a picture book ,the girl has a picture book ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,1T_tr,the young people are dancing ,the young people are dancing ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,1T_tr,the dog came back ,the dog came back ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,SSN,a dish towel is by the sink ,a dish towel was by the sink ,0,0,0,0,0,0,0,1,0,0,0,0,1
10228,1T_tr,the children dropped the bag ,the children dropped the bag ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,1T,the train stops at the station ,the train stops at the station ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,1T_tr,she found her purse ,she found her purse ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,SSN,they followed the path ,they followed the path ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,1T,the daughter set the table ,the daughter set the table ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,1T_tr,he is holding his nose ,he is holding his nose ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,SSN,the buckets _ hold water ,the buckets full of water ,0,0,0,1,0,0,1,0,0,0,0,1,3
10228,1T,he is sucking his thumb ,he is sucking his thumb ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,1T,she bumped her head ,she bumped her head ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,SSN,the mailman brought a letter ,the mailman walked by _ ,0,1,0,0,0,0,1,0,1,0,0,0,3
10228,1T,the raincoat is hanging up ,the raincoat is hanging up ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,SSN,the dog jumped on the chair ,the dog jumped on the chair ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,SSN,the milk was by the front door ,the milk was by the front door ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,SSN,the kitchen clock was wrong ,the kitchen clock was wrong ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,1T_tr,they had two empty bottles ,they had two empty bottles ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,1T,the tiny baby was pretty ,the tiny baby was pretty ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,1T_tr,the fruit is on the ground ,the fruit is on the ground ,0,0,0,0,0,1,0,0,0,0,0,0,0
10228,1T,the football hit the goalpost ,_ football hit the goalpost ,0,0,0,0,0,0,0,0,0,1,0,0,1
